Epic Id,CPT4 Code,Epic name,CPT4 name,Comp. score,Max score,Ratio,Matching words,Unmatched words
1074437000,44370,SMALL INTESTINAL ENDOSCOPY WITH TRANSENDOSCOPIC STENT PLACEMENT,"Small intestinal endoscopy, enteroscopy beyond second portion of duodenum, not including ileum; with transendoscopic stent placement (includes predilation)",0.375,0.375,1.0,"endoscopy, intestinal, placement, small, stent, transendoscopic","beyond, duodenum, enteroscopy, ileum, includes, including, not, portion, predilation, second"
1074437200,44372,SMALL INTESTINAL ENDOSCOPY WITH PLACEMENT OF PERCUTANEOUS JEJUNOSTOMY TUBE,"Small intestinal endoscopy, enteroscopy beyond second portion of duodenum, not including ileum; with placement of percutaneous jejunostomy tube",0.4666666666666667,0.4666666666666667,1.0,"endoscopy, intestinal, jejunostomy, percutaneous, placement, small, tube","beyond, duodenum, enteroscopy, ileum, including, not, portion, second"
1074437300,44373,SMALL INTESTINAL ENDOSCOPY WITH CONVERSION OF PERCUTANEOUS GASTROSTOMY TUBE TO PERCUTANEOUS JEJUNOSTOMY TUBE,"Small intestinal endoscopy, enteroscopy beyond second portion of duodenum, not including ileum; with conversion of percutaneous gastrostomy tube to percutaneous jejunostomy tube",0.5,0.5,1.0,"conversion, endoscopy, gastrostomy, intestinal, jejunostomy, percutaneous, small, tube","beyond, duodenum, enteroscopy, ileum, including, not, portion, second"
1074437600,44376,DIAGNOSTIC SMALL INTESTINAL ENDOSCOPY WITH COLLECTION OF SPECIMEN BY WASHING,"Small intestinal endoscopy, enteroscopy beyond second portion of duodenum, including ileum; diagnostic, with or without collection of specimen(s) by brushing or washing (separate procedure)",0.3888888888888889,0.3888888888888889,1.0,"collection, diagnostic, endoscopy, intestinal, small, specimen, washing","beyond, brushing, duodenum, enteroscopy, ileum, including, portion, procedure, second, separate, without"
1074437700,44377,SMALL INTESTINAL ENDOSCOPY WITH BIOPSY,"Small intestinal endoscopy, enteroscopy beyond second portion of duodenum, including ileum; with biopsy, single or multiple",0.3076923076923077,0.3076923076923077,1.0,"biopsy, endoscopy, intestinal, small","beyond, duodenum, enteroscopy, ileum, including, multiple, portion, second, single"
1074437800,44378,SMALL INTESTINAL ENDOSCOPY WITH CONTROL OF BLEEDING,"Small intestinal endoscopy, enteroscopy beyond second portion of duodenum, including ileum; with control of bleeding (eg, injection, bipolar cautery, unipolar cautery, laser, heater probe, stapler, plasma coagulator)",0.22727272727272727,0.22727272727272727,1.0,"bleeding, control, endoscopy, intestinal, small","beyond, bipolar, cautery, coagulator, duodenum, enteroscopy, heater, ileum, including, injection, laser, plasma, portion, probe, second, stapler, unipolar"
1074437900,44379,SMALL INTESTINAL ENDOSCOPY WITH TRANSENDOSCOPIC STENT PLACEMENT,"Small intestinal endoscopy, enteroscopy beyond second portion of duodenum, including ileum; with transendoscopic stent placement (includes predilation)",0.4,0.4,1.0,"endoscopy, intestinal, placement, small, stent, transendoscopic","beyond, duodenum, enteroscopy, ileum, includes, including, portion, predilation, second"
1074438000,44380,DIAGNOSTIC ILEOSCOPY THROUGH STOMA WITH COLLECTION OF SPECIMEN BY WASHING,"Ileoscopy, through stoma; diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)",0.5384615384615384,0.5384615384615384,1.0,"collection, diagnostic, ileoscopy, specimen, stoma, through, washing","brushing, including, performed, procedure, separate, when"
1074438100,44381,ILEOSCOPY THROUGH STOMA WITH TRANSENDOSCOPIC BALLOON DILATION,"Ileoscopy, through stoma; with transendoscopic balloon dilation",1.0,1.0,1.0,"balloon, dilation, ileoscopy, stoma, through, transendoscopic",
1073920000,39200,RESECTION OF MEDIASTINAL CYST,Resection of mediastinal cyst,1.0,1.0,1.0,"cyst, mediastinal, resection",
1073922000,39220,RESECTION OF MEDIASTINAL TUMOR,Resection of mediastinal tumor,1.0,1.0,1.0,"mediastinal, resection, tumor",
1073940100,39401,MEDIASTINOSCOPY WITH BIOPSY OF MEDIASTINAL MASS,"Mediastinoscopy; includes biopsy(ies) of mediastinal mass (eg, lymphoma), when performed",0.4444444444444444,0.4444444444444444,1.0,"biopsy, mass, mediastinal, mediastinoscopy","ies, includes, lymphoma, performed, when"
1073940200,39402,MEDIASTINOSCOPY WITH BIOPSY OF LYMPH NODE,"Mediastinoscopy; with lymph node biopsy(ies) (eg, lung cancer staging)",0.5,0.5,1.0,"biopsy, lymph, mediastinoscopy, node","cancer, ies, lung, staging"
1073949900,39499,PROCEDURE ON MEDIASTINUM,"Unlisted procedure, mediastinum",0.6666666666666666,0.6666666666666666,1.0,"mediastinum, procedure",unlisted
1073950100,39501,REPAIR OF LACERATION OF DIAPHRAGM,"Repair, laceration of diaphragm, any approach",0.6,0.6,1.0,"diaphragm, laceration, repair","any, approach"
1073950300,39503,REPAIR OF HERNIA OF DIAPHRAGM WITH INSERTION OF CHEST TUBE,"Repair, neonatal diaphragmatic hernia, with or without chest tube insertion and with or without creation of ventral hernia",0.45454545454545453,0.5454545454545454,0.8333333333333334,"chest, hernia, insertion, repair, tube","creation, diaphragm, diaphragmatic, neonatal, ventral, without"
1073954000,39540,REPAIR OF ACUTE TRAUMATIC DIAPHRAGMATIC HERNIA,"Repair, diaphragmatic hernia (other than neonatal), traumatic; acute",0.7142857142857143,0.7142857142857143,1.0,"acute, diaphragmatic, hernia, repair, traumatic","neonatal, other"
1073954100,39541,REPAIR OF CHRONIC TRAUMATIC DIAPHRAGMATIC HERNIA,"Repair, diaphragmatic hernia (other than neonatal), traumatic; chronic",0.7142857142857143,0.7142857142857143,1.0,"chronic, diaphragmatic, hernia, repair, traumatic","neonatal, other"
1073954500,39545,IMBRICATION OF DIAPHRAGM BY TRANSTHORACIC APPROACH,"Imbrication of diaphragm for eventration, transthoracic or transabdominal, paralytic or nonparalytic",0.375,0.5,0.75,"diaphragm, imbrication, transthoracic","approach, eventration, nonparalytic, paralytic, transabdominal"
1073956000,39560,RESECTION OF DIAPHRAGM WITH REPAIR,"Resection, diaphragm; with simple repair (eg, primary suture)",0.5,0.5,1.0,"diaphragm, repair, resection","primary, simple, suture"
1073956100,39561,RESECTION OF DIAPHRAGM WITH REPAIR,"Resection, diaphragm; with complex repair (eg, prosthetic material, local muscle flap)",0.3333333333333333,0.3333333333333333,1.0,"diaphragm, repair, resection","complex, flap, local, material, muscle, prosthetic"
1073959900,39599,PROCEDURE ON DIAPHRAGM,"Unlisted procedure, diaphragm",0.6666666666666666,0.6666666666666666,1.0,"diaphragm, procedure",unlisted
1074049000,40490,BIOPSY OF UPPER LIP,Biopsy of lip,0.6666666666666666,0.6666666666666666,1.0,"biopsy, lip",upper
1074050000,40500,VERMILIONECTOMY OF UPPER LIP WITH MUCOSAL ADVANCEMENT,"Vermilionectomy (lip shave), with mucosal advancement",0.6666666666666666,0.8333333333333334,0.7999999999999999,"advancement, lip, mucosal, vermilionectomy","shave, upper"
1074051000,40510,"EXCISION OF LIP, TRANVERSE WEDGE EXCISION WITH PRIMARY CLOSURE",Excision of lip; transverse wedge excision with primary closure,0.7142857142857143,0.8571428571428571,0.8333333333333334,"closure, excision, lip, primary, wedge","transverse, tranverse"
1074052000,40520,V-EXCISION OF UPPER LIP WITH PRIMARY DIRECT LINEAR CLOSURE,Excision of lip; V-excision with primary direct linear closure,0.875,0.875,1.0,"closure, direct, excision, linear, lip, primary, v",upper
1074052500,40525,FULL THICKNESS EXCISION OF UPPER LIP WITH RECONSTRUCTION USING LOCAL FLAP,"Excision of lip; full thickness, reconstruction with local flap (eg, Estlander or fan)",0.7,0.8,0.8749999999999999,"excision, flap, full, lip, local, reconstruction, thickness","estlander, fan, upper"
1074052700,40527,FULL THICKNESS EXCISION OF UPPER LIP WITH RECONSTRUCTION USING CROSS LIP FLAP,"Excision of lip; full thickness, reconstruction with cross lip flap (Abbe-Estlander)",0.7,0.8,0.8749999999999999,"cross, excision, flap, full, lip, reconstruction, thickness","abbe, estlander, upper"
1074053000,40530,RESECTION OF UPPER LIP,"Resection of lip, more than one-fourth, without reconstruction",0.25,0.375,0.6666666666666666,"lip, resection","fourth, more, one, reconstruction, upper, without"
1074065000,40650,FULL THICKNESS REPAIR OF VERMILION BORDER OF UPPER LIP,"Repair lip, full thickness; vermilion only",0.625,0.75,0.8333333333333334,"full, lip, repair, thickness, vermilion","border, only, upper"
1074065200,40652,FULL THICKNESS REPAIR OF UPPER LIP,"Repair lip, full thickness; up to half vertical height",0.4444444444444444,0.5555555555555556,0.7999999999999999,"full, lip, repair, thickness","half, height, up, upper, vertical"
1074065400,40654,FULL THICKNESS REPAIR OF UPPER LIP,"Repair lip, full thickness; over one-half vertical height, or complex",0.36363636363636365,0.45454545454545453,0.8,"full, lip, repair, thickness","complex, half, height, one, over, upper, vertical"
1074070000,40700,UNILATERAL PRIMARY PARTIAL PLASTIC REPAIR OF CLEFT LIP,"Plastic repair of cleft lip/nasal deformity; primary, partial or complete, unilateral",0.7,0.7,1.0,"cleft, lip, partial, plastic, primary, repair, unilateral","complete, deformity, nasal"
1074070100,40701,BILATERAL PRIMARY PLASTIC REPAIR OF CLEFT LIP AND NASAL DEFORMITY,"Plastic repair of cleft lip/nasal deformity; primary bilateral, 1-stage procedure",0.7272727272727273,0.7272727272727273,1.0,"bilateral, cleft, deformity, lip, nasal, plastic, primary, repair","1, procedure, stage"
1074070200,40702,FIRST STAGE OF BILATERAL PRIMARY PLASTIC REPAIR OF CLEFT LIP AND NASAL DEFORMITY,"Plastic repair of cleft lip/nasal deformity; primary bilateral, 1 of 2 stages",0.6153846153846154,0.7692307692307693,0.8,"bilateral, cleft, deformity, lip, nasal, plastic, primary, repair","1, 2, first, stage, stages"
1074538900,45389,FLEXIBLE COLONOSCOPY WITH INSERTION OF STENT,"Colonoscopy, flexible; with endoscopic stent placement (includes pre- and post-dilation and guide wire passage, when performed)",0.2,0.26666666666666666,0.75,"colonoscopy, flexible, stent","dilation, endoscopic, guide, includes, insertion, passage, performed, placement, post, pre, when, wire"
1074539000,45390,FLEXIBLE COLONOSCOPY WITH RESECTION OF MUCOSA,"Colonoscopy, flexible; with endoscopic mucosal resection",0.5,0.6666666666666666,0.75,"colonoscopy, flexible, resection","endoscopic, mucosa, mucosal"
1074539100,45391,FLEXIBLE COLONOSCOPY PROXIMAL TO SPLENIC FLEXURE WITH ENDOSCOPIC ULTRASOUND EXAMINATION,"Colonoscopy, flexible; with endoscopic ultrasound examination limited to the rectum, sigmoid, descending, transverse, or ascending colon and cecum, and adjacent structures",0.2777777777777778,0.4444444444444444,0.6250000000000001,"colonoscopy, endoscopic, examination, flexible, ultrasound","adjacent, ascending, cecum, colon, descending, flexure, limited, proximal, rectum, sigmoid, splenic, structures, transverse"
1074539200,45392,FLEXIBLE COLONOSCOPY PROXIMAL TO SPLENIC FLEXURE WITH TRANSENDOSCOPIC TRANSMURAL FINE NEEDLE BIOPSY USING ULTRASOUND GUIDANCE,"Colonoscopy, flexible; with transendoscopic ultrasound guided intramural or transmural fine needle aspiration/biopsy(s), includes endoscopic ultrasound examination limited to the rectum, sigmoid, descending, transverse, or ascending colon and cecum, and a",0.3076923076923077,0.46153846153846156,0.6666666666666666,"biopsy, colonoscopy, fine, flexible, needle, transendoscopic, transmural, ultrasound","ascending, aspiration, cecum, colon, descending, endoscopic, examination, flexure, guidance, guided, includes, intramural, limited, proximal, rectum, sigmoid, splenic, transverse"
1074539300,45393,FLEXIBLE COLONOSCOPY WITH DECOMPRESSION,"Colonoscopy, flexible; with decompression (for pathologic distention) (eg, volvulus, megacolon), including placement of decompression tube, when performed",0.25,0.25,1.0,"colonoscopy, decompression, flexible","distention, including, megacolon, pathologic, performed, placement, tube, volvulus, when"
1074539500,45395,SURGICAL LAPAROSCOPY WITH COMPLETE ABDOMINOPERITONEAL PROCTECTOMY AND COLOSTOMY,"Laparoscopy, surgical; proctectomy, complete, combined abdominoperineal, with colostomy",0.625,0.75,0.8333333333333334,"colostomy, complete, laparoscopy, proctectomy, surgical","abdominoperineal, abdominoperitoneal, combined"
1074539700,45397,"SURGICAL LAPAROSCOPY WITH COMBINED ABDOMINOPERINEAL PULL-THROUGH PROCTECTOMY, DIVERTING ENTEROSTOMY, AND CREATION OF COLONIC RESERVOIR","Laparoscopy, surgical; proctectomy, combined abdominoperineal pull-through procedure (eg, colo-anal anastomosis), with creation of colonic reservoir (eg, J-pouch), with diverting enterostomy, when performed",0.6,0.6,1.0,"abdominoperineal, colonic, combined, creation, diverting, enterostomy, laparoscopy, proctectomy, pull, reservoir, surgical, through","anal, anastomosis, colo, j, performed, pouch, procedure, when"
1074539800,45398,FLEXIBLE COLONOSCOPY WITH BAND LIGATION,"Colonoscopy, flexible; with band ligation(s) (eg, hemorrhoids)",0.8,0.8,1.0,"band, colonoscopy, flexible, ligation",hemorrhoids
1074539900,45399,PROCEDURE ON COLON,"Unlisted procedure, colon",0.6666666666666666,0.6666666666666666,1.0,"colon, procedure",unlisted
1074540000,45400,SURGICAL LAPAROSCOPY WITH PROCTOPEXY,"Laparoscopy, surgical; proctopexy (for prolapse)",0.75,0.75,1.0,"laparoscopy, proctopexy, surgical",prolapse
1074540200,45402,SURGICAL LAPAROSCOPY WITH PROCTOPEXY AND SIGMOID RESECTION,"Laparoscopy, surgical; proctopexy (for prolapse), with sigmoid resection",0.8333333333333334,0.8333333333333334,1.0,"laparoscopy, proctopexy, resection, sigmoid, surgical",prolapse
1074549900,45499,LAPAROSCOPY PROCEDURE ON RECTUM,"Unlisted laparoscopy procedure, rectum",0.75,0.75,1.0,"laparoscopy, procedure, rectum",unlisted
1074550000,45500,PROCTOPLASTY OF STENOSIS,Proctoplasty; for stenosis,1.0,1.0,1.0,"proctoplasty, stenosis",
1074550500,45505,PROCTOPLASTY OF PROLAPSE OF MUCOUS MEMBRANE,Proctoplasty; for prolapse of mucous membrane,1.0,1.0,1.0,"membrane, mucous, proctoplasty, prolapse",
1074552000,45520,PERIRECTAL INJECTION OF SCLEROSING SOLUTION,Perirectal injection of sclerosing solution for prolapse,0.8,0.8,1.0,"injection, perirectal, sclerosing, solution",prolapse
1074554000,45540,PROCTOPEXY BY ABDOMINAL APPROACH,"Proctopexy (eg, for prolapse); abdominal approach",0.75,0.75,1.0,"abdominal, approach, proctopexy",prolapse
1074554100,45541,PROCTOPEXY BY PERINEAL APPROACH,"Proctopexy (eg, for prolapse); perineal approach",0.75,0.75,1.0,"approach, perineal, proctopexy",prolapse
1074555000,45550,PROCTOPEXY WITH SIGMOID RESECTION BY ABDOMINAL APPROACH,"Proctopexy (eg, for prolapse); with sigmoid resection, abdominal approach",0.8333333333333334,0.8333333333333334,1.0,"abdominal, approach, proctopexy, resection, sigmoid",prolapse
1074556000,45560,REPAIR OF RECTOCELE,Repair of rectocele (separate procedure),0.5,0.5,1.0,"rectocele, repair","procedure, separate"
1074556200,45562,"EXPLORATION, REPAIR, AND PRESACRAL DRAINAGE OF RECTAL INJURY","Exploration, repair, and presacral drainage for rectal injury",1.0,1.0,1.0,"drainage, exploration, injury, presacral, rectal, repair",
1074556300,45563,"EXPLORATION, REPAIR, AND PRESACRAL DRAINAGE OF RECTAL INJURY WITH COLOSTOMY","Exploration, repair, and presacral drainage for rectal injury; with colostomy",1.0,1.0,1.0,"colostomy, drainage, exploration, injury, presacral, rectal, repair",
1075680500,56805,CLITOROPLASTY FOR INTERSEX STATE,Clitoroplasty for intersex state,1.0,1.0,1.0,"clitoroplasty, intersex, state",
1075681000,56810,REPAIR OF PERINEUM,"Perineoplasty, repair of perineum, nonobstetrical (separate procedure)",0.3333333333333333,0.3333333333333333,1.0,"perineum, repair","nonobstetrical, perineoplasty, procedure, separate"
1075682000,56820,COLPOSCOPY OF VULVA,Colposcopy of the vulva,1.0,1.0,1.0,"colposcopy, vulva",
1075682100,56821,COLPOSCOPY OF VULVA WITH BIOPSY,Colposcopy of the vulva; with biopsy(s),1.0,1.0,1.0,"biopsy, colposcopy, vulva",
1075700000,57000,COLPOTOMY WITH EXPLORATION,Colpotomy; with exploration,1.0,1.0,1.0,"colpotomy, exploration",
1075701000,57010,COLPOTOMY WITH DRAINAGE OF PELVIC ABSCESS,Colpotomy; with drainage of pelvic abscess,1.0,1.0,1.0,"abscess, colpotomy, drainage, pelvic",
1075702000,57020,COLPOCENTESIS,Colpocentesis (separate procedure),0.3333333333333333,0.3333333333333333,1.0,colpocentesis,"procedure, separate"
1075702200,57022,INCISION AND DRAINAGE OF VAGINAL HEMATOMA DUE TO CHILDBIRTH,Incision and drainage of vaginal hematoma; obstetrical/postpartum,0.5,0.75,0.6666666666666666,"drainage, hematoma, incision, vaginal","childbirth, due, obstetrical, postpartum"
1075702300,57023,INCISION AND DRAINAGE OF VAGINAL HEMATOMA DUE TO TRAUMA,"Incision and drainage of vaginal hematoma; non-obstetrical (eg, post-trauma, spontaneous bleeding)",0.45454545454545453,0.5454545454545454,0.8333333333333334,"drainage, hematoma, incision, trauma, vaginal","bleeding, due, non, obstetrical, post, spontaneous"
1075706100,57061,SIMPLE LASER SURGERY OF VAGINAL LESION,"Destruction of vaginal lesion(s); simple (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery)",0.5555555555555556,0.5555555555555556,1.0,"laser, lesion, simple, surgery, vaginal","chemosurgery, cryosurgery, destruction, electrosurgery"
1075706500,57065,LASER SURGERY OF VAGINAL LESION,"Destruction of vaginal lesion(s); extensive (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery)",0.4444444444444444,0.4444444444444444,1.0,"laser, lesion, surgery, vaginal","chemosurgery, cryosurgery, destruction, electrosurgery, extensive"
1075710000,57100,SIMPLE BIOPSY OF VAGINAL MUCOSA,Biopsy of vaginal mucosa; simple (separate procedure),0.6666666666666666,0.6666666666666666,1.0,"biopsy, mucosa, simple, vaginal","procedure, separate"
1075710500,57105,BIOPSY OF CYST OF VAGINAL MUCOSA WITH SUTURE,"Biopsy of vaginal mucosa; extensive, requiring suture (including cysts)",0.4444444444444444,0.5555555555555556,0.7999999999999999,"biopsy, mucosa, suture, vaginal","cyst, cysts, extensive, including, requiring"
1072987500,29875,SURGICAL ARTHROSCOPY OF KNEE WITH SHELF RESECTION,"Arthroscopy, knee, surgical; synovectomy, limited (eg, plica or shelf resection) (separate procedure)",0.5,0.5,1.0,"arthroscopy, knee, resection, shelf, surgical","limited, plica, procedure, separate, synovectomy"
1072987600,29876,"SURGICAL ARTHROSCOPY OF KNEE WITH SYNOVECTOMY OF MEDIAL, LATERAL, AND PATELLOFEMORAL COMPARTMENTS","Arthroscopy, knee, surgical; synovectomy, major, 2 or more compartments (eg, medial or lateral)",0.6363636363636364,0.7272727272727273,0.875,"arthroscopy, compartments, knee, lateral, medial, surgical, synovectomy","2, major, more, patellofemoral"
1072987700,29877,SURGICAL ARTHROSCOPY OF KNEE WITH CHONDROPLASTY,"Arthroscopy, knee, surgical; debridement/shaving of articular cartilage (chondroplasty)",0.5,0.5,1.0,"arthroscopy, chondroplasty, knee, surgical","articular, cartilage, debridement, shaving"
1072987900,29879,SURGICAL ARTHROSCOPY OF KNEE WITH MULTIPLE DRILLING,"Arthroscopy, knee, surgical; abrasion arthroplasty (includes chondroplasty where necessary) or multiple drilling or microfracture",0.4166666666666667,0.4166666666666667,1.0,"arthroscopy, drilling, knee, multiple, surgical","abrasion, arthroplasty, chondroplasty, includes, microfracture, necessary, where"
1072988000,29880,SURGICAL ARTHROSCOPY OF KNEE WITH MEDIAL AND LATERAL MENISCECTOMY AND CHONDROPLASTY,"Arthroscopy, knee, surgical; with meniscectomy (medial AND lateral, including any meniscal shaving) including debridement/shaving of articular cartilage (chondroplasty), same or separate compartment(s), when performed",0.3684210526315789,0.3684210526315789,1.0,"arthroscopy, chondroplasty, knee, lateral, medial, meniscectomy, surgical","any, articular, cartilage, compartment, debridement, including, meniscal, performed, same, separate, shaving, when"
1072988100,29881,SURGICAL ARTHROSCOPY OF KNEE WITH MEDIAL MENISCECTOMY AND CHONDROPLASTY,"Arthroscopy, knee, surgical; with meniscectomy (medial OR lateral, including any meniscal shaving) including debridement/shaving of articular cartilage (chondroplasty), same or separate compartment(s), when performed",0.3157894736842105,0.3157894736842105,1.0,"arthroscopy, chondroplasty, knee, medial, meniscectomy, surgical","any, articular, cartilage, compartment, debridement, including, lateral, meniscal, performed, same, separate, shaving, when"
1072988200,29882,SURGICAL ARTHROSCOPY OF KNEE WITH REPAIR OF MEDIAL MENISCUS,"Arthroscopy, knee, surgical; with meniscus repair (medial OR lateral)",0.8571428571428571,0.8571428571428571,1.0,"arthroscopy, knee, medial, meniscus, repair, surgical",lateral
1072988300,29883,SURGICAL ARTHROSCOPY OF KNEE WITH REPAIR OF MEDIAL AND LATERAL MENISCUS,"Arthroscopy, knee, surgical; with meniscus repair (medial AND lateral)",1.0,1.0,1.0,"arthroscopy, knee, lateral, medial, meniscus, repair, surgical",
1072988400,29884,"SURGICAL ARTHROSCOPY OF KNEE WITH LYSIS OF ADHESIONS, WITHOUT MANIPULATION","Arthroscopy, knee, surgical; with lysis of adhesions, with or without manipulation (separate procedure)",0.7777777777777778,0.7777777777777778,1.0,"adhesions, arthroscopy, knee, lysis, manipulation, surgical, without","procedure, separate"
1074580000,45800,CLOSURE OF RECTOVESICAL FISTULA,Closure of rectovesical fistula,1.0,1.0,1.0,"closure, fistula, rectovesical",
1074580500,45805,CLOSURE OF RECTOVESICAL FISTULA WITH COLOSTOMY,Closure of rectovesical fistula; with colostomy,1.0,1.0,1.0,"closure, colostomy, fistula, rectovesical",
1074582000,45820,CLOSURE OF RECTOURETHRAL FISTULA,Closure of rectourethral fistula,1.0,1.0,1.0,"closure, fistula, rectourethral",
1074582500,45825,CLOSURE OF RECTOURETHRAL FISTULA WITH COLOSTOMY,Closure of rectourethral fistula; with colostomy,1.0,1.0,1.0,"closure, colostomy, fistula, rectourethral",
1074590000,45900,REDUCTION OF PROCIDENTIA UNDER ANESTHESIA,Reduction of procidentia (separate procedure) under anesthesia,0.6666666666666666,0.6666666666666666,1.0,"anesthesia, procidentia, reduction, under","procedure, separate"
1074590500,45905,DILATION OF ANAL SPHINCTER UNDER ANESTHESIA,Dilation of anal sphincter (separate procedure) under anesthesia other than local,0.5555555555555556,0.5555555555555556,1.0,"anal, anesthesia, dilation, sphincter, under","local, other, procedure, separate"
1074591000,45910,DILATION OF RECTAL STRICTURE UNDER ANESTHESIA,Dilation of rectal stricture (separate procedure) under anesthesia other than local,0.5555555555555556,0.5555555555555556,1.0,"anesthesia, dilation, rectal, stricture, under","local, other, procedure, separate"
1074591500,45915,REMOVAL OF FOREIGN BODY FROM RECTUM UNDER ANESTHESIA,Removal of fecal impaction or foreign body (separate procedure) under anesthesia,0.45454545454545453,0.6363636363636364,0.7142857142857143,"anesthesia, body, foreign, removal, under","fecal, from, impaction, procedure, rectum, separate"
1074599000,45990,DIAGNOSTIC SURGICAL ANORECTAL EXAM UNDER ANESTHESIA,"Anorectal exam, surgical, requiring anesthesia (general, spinal, or epidural), diagnostic",0.5,0.6,0.8333333333333334,"anesthesia, anorectal, diagnostic, exam, surgical","epidural, general, requiring, spinal, under"
1074599900,45999,PROCEDURE ON RECTUM,"Unlisted procedure, rectum",0.6666666666666666,0.6666666666666666,1.0,"procedure, rectum",unlisted
1074602000,46020,PLACEMENT OF SETON,Placement of seton,1.0,1.0,1.0,"placement, seton",
1074603000,46030,REMOVAL OF ANAL SETON,"Removal of anal seton, other marker",0.6,0.6,1.0,"anal, removal, seton","marker, other"
1074604000,46040,INCISION AND DRAINAGE OF PERIRECTAL ABSCESS,Incision and drainage of ischiorectal and/or perirectal abscess (separate procedure),0.5714285714285714,0.5714285714285714,1.0,"abscess, drainage, incision, perirectal","ischiorectal, procedure, separate"
1074604500,46045,"INCISION AND DRAINAGE OF SUBMUCOSAL PERIRECTAL ABSCESS, BY TRANSANAL APPROACH UNDER ANESTHESIA","Incision and drainage of intramural, intramuscular, or submucosal abscess, transanal, under anesthesia",0.6363636363636364,0.8181818181818182,0.7777777777777777,"abscess, anesthesia, drainage, incision, submucosal, transanal, under","approach, intramural, intramuscular, perirectal"
1074605000,46050,INCISION AND DRAINAGE OF SUPERFICIAL PERIANAL ABSCESS,"Incision and drainage, perianal abscess, superficial",1.0,1.0,1.0,"abscess, drainage, incision, perianal, superficial",
1074606000,46060,INCISION AND DRAINAGE OF ISCHIORECTAL ABSCESS WITH SUBMUSCULAR FISTULOTOMY AND PLACEMENT OF SETON,"Incision and drainage of ischiorectal or intramural abscess, with fistulectomy or fistulotomy, submuscular, with or without placement of seton",0.7272727272727273,0.7272727272727273,1.0,"abscess, drainage, fistulotomy, incision, ischiorectal, placement, seton, submuscular","fistulectomy, intramural, without"
1077680000,76800,"ULTRASOUND, SPINAL CANAL AND CONTENTS","Ultrasound, spinal canal and contents",1.0,1.0,1.0,"canal, contents, spinal, ultrasound",
1075870000,58700,"SALPINGECTOMY, COMPLETE OR PARTIAL, UNILATERAL OR BILATERAL (SEPARATE PROCEDURE)","Salpingectomy, complete or partial, unilateral or bilateral (separate procedure)",1.0,1.0,1.0,"bilateral, complete, partial, procedure, salpingectomy, separate, unilateral",
1075872000,58720,UNILATERAL PARTIAL SALPINGO-OOPHORECTOMY,"Salpingo-oophorectomy, complete or partial, unilateral or bilateral (separate procedure)",0.5,0.5,1.0,"oophorectomy, partial, salpingo, unilateral","bilateral, complete, procedure, separate"
1075874000,58740,LYSIS OF ADHESION OF OVARY,"Lysis of adhesions (salpingolysis, ovariolysis)",0.16666666666666666,0.5,0.3333333333333333,lysis,"adhesion, adhesions, ovariolysis, ovary, salpingolysis"
1075875000,58750,TUBOTUBAL ANASTOMOSIS,Tubotubal anastomosis,1.0,1.0,1.0,"anastomosis, tubotubal",
1075875200,58752,TUBOUTERINE IMPLANTATION,Tubouterine implantation,1.0,1.0,1.0,"implantation, tubouterine",
1075876000,58760,FIMBRIOPLASTY,Fimbrioplasty,1.0,1.0,1.0,fimbrioplasty,
1075877000,58770,SALPINGOSTOMY,Salpingostomy (salpingoneostomy),0.5,0.5,1.0,salpingostomy,salpingoneostomy
1075880000,58800,UNILATERAL DRAINAGE OF OVARIAN CYST BY VAGINAL APPROACH,"Drainage of ovarian cyst(s), unilateral or bilateral (separate procedure); vaginal approach",0.6666666666666666,0.6666666666666666,1.0,"approach, cyst, drainage, ovarian, unilateral, vaginal","bilateral, procedure, separate"
1075880500,58805,UNILATERAL DRAINAGE OF OVARIAN CYST BY ABDOMINAL APPROACH,"Drainage of ovarian cyst(s), unilateral or bilateral (separate procedure); abdominal approach",0.6666666666666666,0.6666666666666666,1.0,"abdominal, approach, cyst, drainage, ovarian, unilateral","bilateral, procedure, separate"
1075882000,58820,OPEN DRAINAGE OF OVARIAN ABSCESS BY VAGINAL APPROACH,"Drainage of ovarian abscess; vaginal approach, open",1.0,1.0,1.0,"abscess, approach, drainage, open, ovarian, vaginal",
1072988500,29885,"SURGICAL ARTHROSCOPY OF KNEE WITH DRILLING, DEBRIDEMENT OF BASE OF LESION, AND BONE GRAFT, WITH INTERNAL FIXATION","Arthroscopy, knee, surgical; drilling for osteochondritis dissecans with bone grafting, with or without internal fixation (including debridement of base of lesion)",0.625,0.6875,0.9090909090909091,"arthroscopy, base, bone, debridement, drilling, fixation, internal, knee, lesion, surgical","dissecans, graft, grafting, including, osteochondritis, without"
1072988600,29886,SURGICAL ARTHROSCOPY OF KNEE WITH DRILLING OF OSTEOCHONDRITIS DISSECANS LESION,"Arthroscopy, knee, surgical; drilling for intact osteochondritis dissecans lesion",0.875,0.875,1.0,"arthroscopy, dissecans, drilling, knee, lesion, osteochondritis, surgical",intact
