Type,sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,codeSet,code,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn
surgical,1073164500,RIGID BRONCHOSCOPY WITH THERAPEUTIC ASPIRATION OF TRACHEOBRONCHIAL TREE USING FLUOROSCOPIC GUIDANCE,359,,,31645,0.97,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2106611,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with therapeutic aspiration of tracheobronchial tree, initial",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072713400,REVISION OF BOTH COMPONENTS OF TOTAL HIP ARTHROPLASTY WITHOUT AUTOGRAFT,275,,,27134,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2104838,"Revision of total hip arthroplasty; both components, with or without autograft or allograft",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1079759700,WOUND DEBRIDMENT; IRRIGATION,210,,,97597,0.62,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2314302,"Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps), open wound, (eg, fibrin, devitalized epidermis and/or dermis, exudate, debris, biofilm), including topical application(s), wound",Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,1073690700,"TRANSLUMINAL BALLOON ANGIOPLASTY,CENTRAL DIALYSIS SEG.PERFORMED THRU DIALYSIS CIRCUIT,INCL.ALL IMA",229,,,36907,0.48,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,42628058,"Transluminal balloon angioplasty, central dialysis segment, performed through dialysis circuit, including all imaging and radiological supervision and interpretation required to perform the angioplasty (List separately in addition to code for primary proc",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,135,"ECHOCARDIOGRAPHY,TRANSESOPHAGEAL,REAL TIME WITH IMAGE DOCUMENTATION (2D) (WITH OR WITHOUT M-MODE RECORDING);",186,,,,0.75,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2313873,"Echocardiography, transesophageal, real-time with image documentation (2D) (with or without M-mode recording); placement of transesophageal probe only",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072096900,FREE OSTEOCUTANEOUS FLAP WITH MICROVASCULAR ANASTOMOSIS,240,,,20969,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2102996,"Free osteocutaneous flap with microvascular anastomosis; other than iliac crest, metatarsal, or great toe",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071586000,INTRAVENOUS INJECTION OF FLUORESCEIN TO TEST VASCULAR FLOW IN GRAFT,1192,,,15860,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2102514,"Intravenous injection of agent (eg, fluorescein) to test vascular flow in flap or graft",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074420200,SURGICAL LAPAROSCOPY WITH SMALL INTESTINE RESECTION AND ANASTOMOSIS,294,,,44202,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109063,"Laparoscopy, surgical; enterectomy, resection of small intestine, single resection and anastomosis",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073165300,"FLEXIBLE BRONCHOSCOPY USING FLUOROSCOPIC GUIDANCE WITH ENDOBRONCHIAL ULTRASOUND GUIDED TRACHEAL AND TRANSBRONCHIAL SAMPLING OF HILAR LYMPH NODES, 3 OR MORE STATIONS OR STRUCTURES",752,,,31653,0.9,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,42627977,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with endobronchial ultrasound (EBUS) guided transtracheal and/or transbronchial sampling (eg, aspiration[s]/biopsy[ies]), 3 or more mediastinal and/or hilar lymph node stati",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076186700,TWIST DRILL HOLE WITH IMPLANTATION OF NEUROSTIMULATOR ELECTRODE ARRAY IN SUBCORTICAL SITE BY STEREOTACTIC METHOD USING INTRAOPERATIVE MICROELECTRODE RECORDING,399,,,61867,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110559,"Twist drill, burr hole, craniotomy, or craniectomy with stereotactic implantation of neurostimulator electrode array in subcortical site (eg, thalamus, globus pallidus, subthalamic nucleus, periventricular, periaqueductal gray), with use of intraoperative",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074760000,CHOLECYSTECTOMY,229,,,47600,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109368,Cholecystectomy,Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,1074606000,INCISION AND DRAINAGE OF ISCHIORECTAL ABSCESS WITH SUBMUSCULAR FISTULOTOMY AND PLACEMENT OF SETON,405,,,46060,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109235,"Incision and drainage of ischiorectal or intramural abscess, with fistulectomy or fistulotomy, submuscular, with or without placement of seton",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073334000,PERQ CLSR TCAT L ATR APNDGE,294,,,33340,0.8,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,42627933,"Percutaneous transcatheter closure of the left atrial appendage with endocardial implant, including fluoroscopy, transseptal puncture, catheter placement(s), left atrial angiography, left atrial appendage angiography, when performed, and radiological supe",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072155200,"EXCISION OF SUBCUTANEOUS TUMOR OF SOFT TISSUE OF NECK, 3 CENTIMETERS OR GREATER",199,,,21552,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,40757106,"Excision, tumor, soft tissue of neck or anterior thorax, subcutaneous; 3 cm or greater",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071574000,"FORMATION OF ISLAND PEDICLE FLAP GRAFT, INCLUDING IDENTIFICATION AND DISSECTION OF AN ANATOMICALLY NAMED AXIAL VESSEL",253,,,15740,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2102415,Flap; island pedicle requiring identification and dissection of an anatomically named axial vessel,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075199900,LAPAROSCOPY PROCEDURE ON BLADDER,209,,,51999,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109764,"Unlisted laparoscopy procedure, bladder",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075752200,EXCISION OF CERVIX USING LOOP ELECTRODE WITH FULGURATION AND REPAIR,508,,,57522,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110155,"Conization of cervix, with or without fulguration, with or without dilation and curettage, with or without repair; loop electrode excision",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,23,NEEDLE ELECTROMYOGRAPHIC (EMG) LARYNX,398,,,,0.74,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2314122,Needle electromyography; larynx,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072284300,POSTERIOR SEGMENTAL INSTRUMENTATION OF 7 TO 12 VERTEBRAL SEGMENTS,358,,,22843,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2103554,"Posterior segmental instrumentation (eg, pedicle fixation, dual rods with multiple hooks and sublaminar wires); 7 to 12 vertebral segments (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072066000,REMOVAL OF CRANIAL TONGS,404,,,20660,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2102916,"Application of cranial tongs, caliper, or stereotactic frame, including removal (separate procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072261000,ARTHRODESIS OF THORACIC VERTEBRAL SEGMENT BY POSTEROLATERAL TECHNIQUE,274,,,22610,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2103517,"Arthrodesis, posterior or posterolateral technique, single level; thoracic (with lateral transverse technique, when performed)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075068400,INJECTION PROCEDURE FOR URETEROPYELOGRAPHY THROUGH URETEROSTOMY,185,,,50684,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109647,Injection procedure for ureterography or ureteropyelography through ureterostomy or indwelling ureteral catheter,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074420400,SURGICAL LAPAROSCOPY WITH PARTIAL COLECTOMY AND ANASTOMOSIS,746,,,44204,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109065,"Laparoscopy, surgical; colectomy, partial, with anastomosis",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,23,NEEDLE ELECTROMYOGRAPHIC (EMG) LARYNX,398,,,,0.74,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2314122,Needle electromyography; larynx,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073760700,LIGATION OF ANGIOACCESS ARTERIOVENOUS FISTULA,199,,,37607,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2108370,Ligation or banding of angioaccess arteriovenous fistula,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072068000,"REMOVAL OF IMPLANT; DEEP (EG, BURIED WIRE, PIN, SCREW, METAL BAND, NAIL ROD OR PLATE)",1177,,,20680,0.96,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2102933,"Removal of implant; deep (eg, buried wire, pin, screw, metal band, nail, rod or plate)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071936400,"BREAST RECONSTRUCTION WITH FREE FLAP (EG, FTRAM, DIEP, SIEA, GAP FLAP)",507,,,19364,0.53,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2102759,Breast reconstruction with free flap,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1077582000,"VENOGRAPHY, EXTREMITY, UNILATERAL, RADIOLOGICAL SUPERVISION AND INTERPRETATION",240,,,75820,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2211616,"Venography, extremity, unilateral, radiological supervision and interpretation",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072714000,OSTEOTOMY AND TRANSFER OF GREATER TROCHANTER OF FEMUR,358,,,27140,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2104841,Osteotomy and transfer of greater trochanter of femur (separate procedure),Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,39,"NASALSINUS ENDOSCOPY,SURGICAL WITH ETHMOIDECTOMY; TOTAL (ANTERIOR AND POSTERIOR),INCLUDING FRONTAL SINUS EXPLORATION,WITH REMOVAL OF TISSUE FROM FRONTAL SINUS,WHEN PERFORMED",518,,,,0.74,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,725032,"Nasal/sinus endoscopy, surgical with ethmoidectomy; total (anterior and posterior), including frontal sinus exploration, with removal of tissue from frontal sinus, when performed",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,23,NEEDLE ELECTROMYOGRAPHIC (EMG) LARYNX,398,,,,0.74,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2314122,Needle electromyography; larynx,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072829800,CORRECTION OF HALLUX VALGUS BY PHALANX OSTEOTOMY WITHOUT SESAMOIDECTOMY,253,,,28298,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2105646,"Correction, hallux valgus (bunionectomy), with sesamoidectomy, when performed; with proximal phalanx osteotomy, any method",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074950700,REPAIR OF STRANGULATED INGUINAL HERNIA,273,,,49507,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109490,"Repair initial inguinal hernia, age 5 years or older; incarcerated or strangulated",Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,1073165200,"BRONCHOSCOPY, RIGID OR FLEXIBLE, INCLUDING FLUOROSCOPIC GUIDANCE, WHEN PERFORMED; WITH ENDOBRONCHIAL ULTRASOUND (EBUS) GUIDED TRANSTRACHEAL AND/OR TRANSBRONCHIAL SAMPLING (EG, ASPIRATION(S)/BIOPSY(IES",680,,,31652,0.71,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,42628055,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with endobronchial ultrasound (EBUS) guided transtracheal and/or transbronchial sampling (eg, aspiration[s]/biopsy[ies]), one or two mediastinal and/or hilar lymph node stat",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1079644600,CHEMOTHERAPY ADMINISTRATION INTO PERITONEAL CAVITY VIA INDWELLING PORT OR CATH.,207,,,96446,0.91,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,40757129,Chemotherapy administration into the peritoneal cavity via indwelling port or catheter,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072980700,"ARTHROSCOPY, SHOULDER, SURGICAL; REPAIR OF SLAP LESION",184,,,29807,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2105940,"Arthroscopy, shoulder, surgical; repair of SLAP lesion",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076470800,OPEN NEUROPLASTY OF ULNAR NERVE,239,,,64708,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110816,"Neuroplasty, major peripheral nerve, arm or leg, open; other than specified",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076222300,CREATION OF VENTRICULO-PLEURAL SHUNT,506,,,62223,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110598,"Creation of shunt; ventriculo-peritoneal, -pleural, other terminus",Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,1072261400,ARTHRODESIS OF VERTEBRAL SEGMENT BY POSTEROLATERAL TECHNIQUE,1170,,,22614,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2103519,"Arthrodesis, posterior or posterolateral technique, single level; each additional vertebral segment (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072263400,"ARTHRODESIS OF EACH ADDITIONAL LUMBAR VERTEBRAL SEGMENT BY COMBINED POSTEROLATERAL TECHNIQUE AND POSTERIOR INTERBODY TECHNIQUE, WITH LAMINECTOMY AND DISCECTOMY",228,,,22634,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,42742495,"Arthrodesis, combined posterior or posterolateral technique with posterior interbody technique including laminectomy and/or discectomy sufficient to prepare interspace (other than for decompression), single interspace and segment; each additional interspa",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075054500,"SURGICAL LAPAROSCOPY WITH RADICAL NEPHRECTOMY INCLUDING REMOVAL OF GEROTA'S FASCIA AND SURROUNDING FATTY TISSUE, REMOVAL OF REGIONAL LYMPH NODES, AND ADRENALECTOMY",293,,,50545,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109616,"Laparoscopy, surgical; radical nephrectomy (includes removal of Gerota's fascia and surrounding fatty tissue, removal of regional lymph nodes, and adrenalectomy)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075054700,SURGICAL LAPAROSCOPY WITH NEPHRECTOMY FROM LIVING DONOR AND COLD PRESERVATION,198,,,50547,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109618,"Laparoscopy, surgical; donor nephrectomy (including cold preservation), from living donor",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073530100,"VERTEBRAL THROMBOENDARTERECTOMY WITH REPAIR USING PATCH GRAFT, VIA NECK INCISION",357,,,35301,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2107740,"Thromboendarterectomy, including patch graft, if performed; carotid, vertebral, subclavian, by neck incision",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073659000,REMOVAL OF TUNNELED CENTRAL VENOUS CATHETER WITH SUBCUTANEOUS PUMP,398,,,36590,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2108252,"Removal of tunneled central venous access device, with subcutaneous port or pump, central or peripheral insertion",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075752000,CONIZATION OF CERVIX USING LASER WITH FULGURATION AND REPAIR,184,,,57520,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110154,"Conization of cervix, with or without fulguration, with or without dilation and curettage, with or without repair; cold knife or laser",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071512000,"SPLIT-THICKNESS AUTOGRAFT, FACE, SCALP, EYELIDS, MOUTH, NECK, EARS, ORBITS, GENITALIA, HANDS, FEET, AND/OR MULTIPLE DIGITS; FIRST 100 SQ CM OR LESS, OR 1% OF BODY AREA OF INFANTS AND CHILDREN (EXCEPT",403,,,15120,0.97,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2102293,"Split-thickness autograft, face, scalp, eyelids, mouth, neck, ears, orbits, genitalia, hands, feet, and/or multiple digits; first 100 sq cm or less, or 1% of body area of infants and children (except 15050)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074650500,CHEMODENERVATION OF INTERNAL ANAL SPHINCTER,503,,,46505,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109259,Chemodenervation of internal anal sphincter,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073857000,SURGICAL LAPAROSCOPY WITH BIOPSY OF SINGLE RETROPERITONEAL LYMPH NODE,223,,,38570,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2108476,"Laparoscopy, surgical; with retroperitoneal lymph node sampling (biopsy), single or multiple",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076304500,"UNILATERAL OR BILATERAL LAMINECTOMY, FACETECTOMY, AND FORAMINOTOMY OF SINGLE VERTEBRA OF CERVICAL SPINE WITH DECOMPRESSION OF SPINAL CORD AND NERVE ROOT",730,,,63045,0.98,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110650,"Laminectomy, facetectomy and foraminotomy (unilateral or bilateral with decompression of spinal cord, cauda equina and/or nerve root[s], [eg, spinal or lateral recess stenosis]), single vertebral segment; cervical",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1077563000,"AORTOGRAPHY, ABD, BIL ILIOFEMORAL LOWER EXT, CATHETER, BY SERIALOGRAPHY, RAD SUPERVISION & INTERPR",273,,,75630,0.7,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2211584,"Aortography, abdominal plus bilateral iliofemoral lower extremity, catheter, by serialography, radiological supervision and interpretation",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073152500,DIAGNOSTIC DIRECT LARYNGOSCOPY WITH TRACHEOSCOPY,228,,,31525,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2106489,"Laryngoscopy direct, with or without tracheoscopy; diagnostic, except newborn",Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,1072988800,SURGICAL ARTHROSCOPY OF KNEE WITH REPAIR OF ANTERIOR CRUCIATE LIGAMENT,573,,,29888,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2106052,Arthroscopically aided anterior cruciate ligament repair/augmentation or reconstruction,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075570000,SINGLE PUNCH BIOPSY OF PROSTATE,198,,,55700,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110026,"Biopsy, prostate; needle or punch, single or multiple, any approach",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076025200,SUBTOTAL THYROIDECTOMY WITH DISSECTION OF NECK,1163,,,60252,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110372,"Thyroidectomy, total or subtotal for malignancy; with limited neck dissection",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076214000,CRANIOPLASTY FOR SKULL DEFECT,183,,,62140,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110577,Cranioplasty for skull defect; up to 5 cm diameter,Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,1076458100,INCISION FOR IMPLANTATION OF SACRAL NERVE NEUROMUSCULAR NEUROSTIMULATOR ELECTRODE ARRAY BY TRANSFORAMINAL APPROACH,253,,,64581,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110792,Incision for implantation of neurostimulator electrode array; sacral nerve (transforaminal placement),Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073681900,OPEN ARTERIOVENOUS ANASTOMOSIS BY UPPER ARM BASILIC VEIN TRANSPOSITION,292,,,36819,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2108280,"Arteriovenous anastomosis, open; by upper arm basilic vein transposition",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073725300,INTRAVASCULAR ULTRASOUND DURING DIAGNOSTIC EVALUATION,392,,,37253,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,42627890,"Intravascular ultrasound (noncoronary vessel) during diagnostic evaluation and/or therapeutic intervention, including radiological supervision and interpretation; each additional noncoronary vessel (List separately in addition to code for primary procedur",Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,1073874500,TOTAL EXCISION OF AXILLARY LYMPH NODES,1140,,,38745,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2108484,Axillary lymphadenectomy; complete,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,39,"NASALSINUS ENDOSCOPY,SURGICAL WITH ETHMOIDECTOMY; TOTAL (ANTERIOR AND POSTERIOR),INCLUDING FRONTAL SINUS EXPLORATION,WITH REMOVAL OF TISSUE FROM FRONTAL SINUS,WHEN PERFORMED",518,,,,0.74,APPROVED,EQUIVALENT,Sharon Nirenberg,1.6274E+12,725032,"Nasal/sinus endoscopy, surgical with ethmoidectomy; total (anterior and posterior), including frontal sinus exploration, with removal of tissue from frontal sinus, when performed",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072723600,OPEN REDUCTION OF FRACTURE OF PROXIMAL END OF FEMUR WITH PROSTHETIC REPLACEMENT,357,,,27236,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2104914,"Open treatment of femoral fracture, proximal end, neck, internal fixation or prosthetic replacement",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074112000,GLOSSECTOMY,302,,,41120,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2108638,Glossectomy; less than one-half tongue,Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,1076024000,COMPLETE THYROIDECTOMY,1123,,,60240,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110371,"Thyroidectomy, total or complete",Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,1073683000,CREATION OF ARTERIOVENOUS FISTULA USING THERMOPLASTIC GRAFT,721,,,36830,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2108296,"Creation of arteriovenous fistula by other than direct arteriovenous anastomosis (separate procedure); nonautogenous graft (eg, biological collagen, thermoplastic graft)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073537100,COMMON FEMORAL THROMBOENDARTERECTOMY WITH REPAIR USING PATCH GRAFT,198,,,35371,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2107774,"Thromboendarterectomy, including patch graft, if performed; common femoral",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075036000,IMPLANTATION OF RENAL ALLOGRAFT WITHOUT RECIPIENT NEPHRECTOMY,572,,,50360,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109586,"Renal allotransplantation, implantation of graft; without recipient nephrectomy",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073690600,"PERCUTANEOUS INFUSION FOR THROMBOLYSIS OF DIALYSIS CIRCUIT AND TRANSCATHETER PLACEMENT OF INTRAVASCULAR STENT IN PERIPHERAL DIALYSIS SEGMENT USING FLUOROSCOPIC GUIDE, W DIAGN ANGIOGRAPHY OF DIALY CIRC",679,,,36906,0.92,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,42628057,"Percutaneous transluminal mechanical thrombectomy and/or infusion for thrombolysis, dialysis circuit, any method, including all imaging and radiological supervision and interpretation, diagnostic angiography, fluoroscopic guidance, catheter placement(s), ",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075345000,URETHROMEATOPLASTY WITH MUCOSAL ADVANCEMENT,390,,,53450,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109874,"Urethromeatoplasty, with mucosal advancement",Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,1072706500,EXCISION OF SUPERFICIAL BONE CYST OF WING OF ILIUM WITH AUTOGRAFT,234,,,27065,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2104779,"Excision of bone cyst or benign tumor, wing of ilium, symphysis pubis, or greater trochanter of femur; superficial, includes autograft, when performed",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073255500,THORACENTESIS USING NEEDLE WITH ASPIRATION OF PLEURAL SPACE UNDER IMAGING GUIDANCE,402,,,32555,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,43527915,"Thoracentesis, needle or catheter, aspiration of the pleural space; with imaging guidance",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076449400,INJECTION OF THERAPEUTIC AGENT INTO SACRAL OR LUMBAR PARAVERTEBRAL FACET JOINT USING CT GUIDANCE,495,,,64494,0.94,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,40757127,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; second level (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076305600,"DECOMPRESSION OF LUMBAR SPINAL CORD, CAUDA EQUINA, AND NERVE ROOT BY TRANSFACET APPROACH",272,,,63056,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110657,"Transpedicular approach with decompression of spinal cord, equina and/or nerve root(s) (eg, herniated intervertebral disc), single segment; lumbar (including transfacet, or lateral extraforaminal approach) (eg, far lateral herniated intervertebral disc)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071937000,"REVISION OF PERI-IMPLANT CAPSULE, BREAST, INCLUDING CAPSULOTOMY, CAPSULORRHAPHY, AND/OR PARTIAL CAPSULECTOMY",222,,,19370,0.38,APPROVED,EQUIVALENT,Sharon Nirenberg,1.6274E+12,2102774,"Open periprosthetic capsulotomy, breast",Procedure,MAPS_TO,,Sharon Nirenberg,1.6274E+12
surgical,1075857000,SURGICAL LAPAROSCOPY WITH COMPLETE HYSTERECTOMY OF UTERUS UP TO 250 G,287,,,58570,0.93,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110229,"Laparoscopy, surgical, with total hysterectomy, for uterus 250 g or less",Procedure,MAPS_TO,,<auto>,1.62731E+12
