"SchemaName","Source","EpicConceptId","EpicConceptCode","EpicConceptName","EpicConceptValue","NumUses"
cdm_std,Procedures,0,*Unspecified,*Unspecified,HX APPENDECTOMY,149904
cdm_std,Procedures,0,*Unspecified,*Unspecified,HX CESAREAN SECTION,318872
cdm_std,Procedures,0,No matching concept,No matching concept,HX CESAREAN SECTION,318872
cdm_std,Procedures,0,No matching concept,No matching concept,HX CHOLECYSTECTOMY,158528
cdm_std,Procedures,0,*Unspecified,*Unspecified,HX CHOLECYSTECTOMY,158528
cdm_std,Procedures,0,*Unspecified,*Unspecified,HX DILATION AND CURETTAGE OF UTERUS,135916
cdm_std,Procedures,0,No matching concept,No matching concept,HX DILATION AND CURETTAGE OF UTERUS,135916
cdm_std,Procedures,0,*Unspecified,*Unspecified,HX HERNIA REPAIR,199040
cdm_std,Procedures,0,No matching concept,No matching concept,HX HERNIA REPAIR,199040
cdm_std,Procedures,0,No matching concept,No matching concept,HX INGUINAL HERNIA REPAIR,106068
cdm_std,Procedures,0,*Unspecified,*Unspecified,HX INGUINAL HERNIA REPAIR,106068
cdm_std,Procedures,0,*Unspecified,*Unspecified,HX KNEE SURGERY,189256
cdm_std,Procedures,0,No matching concept,No matching concept,HX KNEE SURGERY,189256
cdm_std,Procedures,0,No matching concept,No matching concept,HX TONSILLECTOMY,198908
cdm_std,Procedures,0,*Unspecified,*Unspecified,HX TONSILLECTOMY,198908
cdm_std,Procedures,0,*Unspecified,*Unspecified,HX WISDOM TOOTH EXTRACTION,157536
cdm_std,Procedures,0,No matching concept,No matching concept,HX WISDOM TOOTH EXTRACTION,157536
cdm_std,Procedures,0,No matching concept,No matching concept,ICU VENOUS PANEL,843632
cdm_std,Procedures,0,*Unspecified,*Unspecified,ICU VENOUS PANEL,843632
cdm_std,Procedures,0,*Unspecified,*Unspecified,"IGE, QUANT",159928
cdm_std,Procedures,0,No matching concept,No matching concept,"IGE, QUANT",159928
cdm_std,Procedures,0,No matching concept,No matching concept,IGF 1-PED,116908
cdm_std,Procedures,0,*Unspecified,*Unspecified,IGF 1-PED,116908
cdm_std,Procedures,0,*Unspecified,*Unspecified,"IGFBP-3, PEDIATRIC",101348
cdm_std,Procedures,0,No matching concept,No matching concept,"IGFBP-3, PEDIATRIC",101348
cdm_std,Procedures,0,No matching concept,No matching concept,"IGP, COBASHPV16/18",359920
cdm_std,Procedures,0,*Unspecified,*Unspecified,"IGP, COBASHPV16/18",359920
cdm_std,Procedures,0,*Unspecified,*Unspecified,"IGP, CTNG, COBASHPV16/18",111384
cdm_std,Procedures,0,No matching concept,No matching concept,"IGP, CTNG, COBASHPV16/18",111384
cdm_std,Procedures,0,No matching concept,No matching concept,IMMUNOFIX PANEL-SERUM,442620
cdm_std,Procedures,0,*Unspecified,*Unspecified,IMMUNOFIX PANEL-SERUM,442620
cdm_std,Procedures,0,*Unspecified,*Unspecified,IMMUNOFIX PANEL-URINE,102232
cdm_std,Procedures,0,No matching concept,No matching concept,IMMUNOFIX PANEL-URINE,102232
cdm_std,Procedures,0,No matching concept,No matching concept,IMMUNOGLOBULINS QUANT,224904
cdm_std,Procedures,0,*Unspecified,*Unspecified,IMMUNOGLOBULINS QUANT,224904
cdm_std,Procedures,0,No matching concept,No matching concept,INFLUENZA A/B/RSV BY PCR,269464
cdm_std,Procedures,0,*Unspecified,*Unspecified,INFLUENZA A/B/RSV BY PCR,269464
cdm_std,Procedures,0,*Unspecified,*Unspecified,INSERT PERIPHERAL IV,182340
cdm_std,Procedures,0,No matching concept,No matching concept,INSERT PERIPHERAL IV,182340
cdm_std,Procedures,0,*Unspecified,*Unspecified,INTERPRETATION,506516
cdm_std,Procedures,0,No matching concept,No matching concept,INTERPRETATION,506516
cdm_std,Procedures,0,No matching concept,No matching concept,INTRAPARTUM RPR,174704
cdm_std,Procedures,0,*Unspecified,*Unspecified,INTRAPARTUM RPR,174704
cdm_std,Procedures,0,No matching concept,No matching concept,IP CONSULT TO GENERAL INFECTIOUS DISEASES,140408
cdm_std,Procedures,0,*Unspecified,*Unspecified,IP CONSULT TO GENERAL INFECTIOUS DISEASES,140408
cdm_std,Procedures,0,*Unspecified,*Unspecified,IP CONSULT TO NUTRITION,511852
cdm_std,Procedures,0,No matching concept,No matching concept,IP CONSULT TO NUTRITION,511852
cdm_std,Procedures,0,No matching concept,No matching concept,IP CONSULT TO SKIN/WOUND CARE,145540
cdm_std,Procedures,0,*Unspecified,*Unspecified,IP CONSULT TO SKIN/WOUND CARE,145540
cdm_std,Procedures,0,No matching concept,No matching concept,IP CONSULT TO SOCIAL WORK,247964
cdm_std,Procedures,0,*Unspecified,*Unspecified,IP CONSULT TO SOCIAL WORK,247964
cdm_std,Procedures,0,No matching concept,No matching concept,IP CONSULT TO SPEECH LANGUAGE PATHOLOGY,138544
cdm_std,Procedures,0,*Unspecified,*Unspecified,IP CONSULT TO SPEECH LANGUAGE PATHOLOGY,138544
cdm_std,Procedures,0,No matching concept,No matching concept,IP CONSULT TO VASCULAR ACCESS SERVICE,171692
cdm_std,Procedures,0,*Unspecified,*Unspecified,IP CONSULT TO VASCULAR ACCESS SERVICE,171692
cdm_std,Procedures,0,No matching concept,No matching concept,IRON + TIBC,1650216
cdm_std,Procedures,0,*Unspecified,*Unspecified,IRON + TIBC,1650216
cdm_std,Procedures,0,No matching concept,No matching concept,IRON DEFICIENCY PROFILE,245784
cdm_std,Procedures,0,*Unspecified,*Unspecified,IRON DEFICIENCY PROFILE,245784
cdm_std,Procedures,0,No matching concept,No matching concept,IRON PROFILE,109864
cdm_std,Procedures,0,*Unspecified,*Unspecified,IRON PROFILE,109864
cdm_std,Procedures,0,No matching concept,No matching concept,LACERATION REPAIR,159144
cdm_std,Procedures,0,*Unspecified,*Unspecified,LACERATION REPAIR,159144
cdm_std,Procedures,0,*Unspecified,*Unspecified,LACTATE-BLD,620744
cdm_std,Procedures,0,No matching concept,No matching concept,LACTATE-BLD,620744
cdm_std,Procedures,0,No matching concept,No matching concept,"LACTATE-WB, ART",963472
cdm_std,Procedures,0,*Unspecified,*Unspecified,"LACTATE-WB, ART",963472
cdm_std,Procedures,0,*Unspecified,*Unspecified,"LACTATE-WB, VEN",103360
cdm_std,Procedures,0,No matching concept,No matching concept,"LACTATE-WB, VEN",103360
cdm_std,Procedures,0,*Unspecified,*Unspecified,LDH-BLD,2952908
cdm_std,Procedures,0,No matching concept,No matching concept,LDH-BLD,2952908
cdm_std,Procedures,0,*Unspecified,*Unspecified,LEAD-BLOOD,189648
cdm_std,Procedures,0,No matching concept,No matching concept,LEAD-BLOOD,189648
cdm_std,Procedures,0,*Unspecified,*Unspecified,LEGIONELLA PNEUMOPHILA URINE,117332
cdm_std,Procedures,0,No matching concept,No matching concept,LEGIONELLA PNEUMOPHILA URINE,117332
cdm_std,Procedures,0,No matching concept,No matching concept,LEUKOREDUCED RED CELLS,544180
cdm_std,Procedures,0,*Unspecified,*Unspecified,LEUKOREDUCED RED CELLS,544180
cdm_std,Procedures,0,*Unspecified,*Unspecified,LIPASE,2842780
cdm_std,Procedures,0,No matching concept,No matching concept,LIPASE,2842780
cdm_std,Procedures,0,No matching concept,No matching concept,LIPID PANEL,8084760
cdm_std,Procedures,0,*Unspecified,*Unspecified,LIPID PANEL,8084760
cdm_std,Procedures,0,*Unspecified,*Unspecified,LIPID W/DIRECT LDL,424636
cdm_std,Procedures,0,No matching concept,No matching concept,LIPID W/DIRECT LDL,424636
cdm_std,Procedures,0,No matching concept,No matching concept,LITHIUM-BLD,102184
cdm_std,Procedures,0,*Unspecified,*Unspecified,LITHIUM-BLD,102184
cdm_std,Procedures,0,*Unspecified,*Unspecified,LIVER TRANSP MONIT,2099344
cdm_std,Procedures,0,No matching concept,No matching concept,LIVER TRANSP MONIT,2099344
cdm_std,Procedures,0,*Unspecified,*Unspecified,LOWER EXTREMITY ARTERIAL PVR SEGMENTAL BP (VASCULAR LAB),120660
cdm_std,Procedures,0,No matching concept,No matching concept,LOWER EXTREMITY ARTERIAL PVR SEGMENTAL BP (VASCULAR LAB),120660
cdm_std,Procedures,0,*Unspecified,*Unspecified,LUTEINIZING HORMONE,177044
cdm_std,Procedures,0,No matching concept,No matching concept,LUTEINIZING HORMONE,177044
cdm_std,Procedures,0,No matching concept,No matching concept,LUTEINIZING HORMONE-PED,108256
cdm_std,Procedures,0,*Unspecified,*Unspecified,LUTEINIZING HORMONE-PED,108256
cdm_std,Procedures,0,*Unspecified,*Unspecified,LYME TOTAL ANTIBODY W/REFLEX WESTERN BLOT,155520
cdm_std,Procedures,0,No matching concept,No matching concept,LYME TOTAL ANTIBODY W/REFLEX WESTERN BLOT,155520
cdm_std,Procedures,0,No matching concept,No matching concept,MACADAMIA NUT IGE,108220
cdm_std,Procedures,0,*Unspecified,*Unspecified,MACADAMIA NUT IGE,108220
cdm_std,Procedures,0,*Unspecified,*Unspecified,MAGNESIUM-BLD,8510600
cdm_std,Procedures,0,No matching concept,No matching concept,MAGNESIUM-BLD,8510600
cdm_std,Procedures,0,No matching concept,No matching concept,MAGNESIUM-BLOOD,3810104
cdm_std,Procedures,0,*Unspecified,*Unspecified,MAGNESIUM-BLOOD,3810104
cdm_std,Procedures,0,*Unspecified,*Unspecified,MAMMOGRAPHY DIAGNOSTIC BILATERAL,369700
cdm_std,Procedures,0,No matching concept,No matching concept,MAMMOGRAPHY DIAGNOSTIC BILATERAL,369700
cdm_std,Procedures,0,No matching concept,No matching concept,MAMMOGRAPHY DIAGNOSTIC LEFT,122296
cdm_std,Procedures,0,*Unspecified,*Unspecified,MAMMOGRAPHY DIAGNOSTIC LEFT,122296
cdm_std,Procedures,0,*Unspecified,*Unspecified,MAMMOGRAPHY SCREENING,1026932
cdm_std,Procedures,0,No matching concept,No matching concept,MAMMOGRAPHY SCREENING,1026932
cdm_std,Procedures,0,No matching concept,No matching concept,MAMMOGRAPHY SCREENING BILATERAL WITH TOMO,461404
cdm_std,Procedures,0,*Unspecified,*Unspecified,MAMMOGRAPHY SCREENING BILATERAL WITH TOMO,461404
cdm_std,Procedures,0,*Unspecified,*Unspecified,MANUAL DIFFERENTIAL,106040
cdm_std,Procedures,0,No matching concept,No matching concept,MANUAL DIFFERENTIAL,106040
cdm_std,Procedures,0,No matching concept,No matching concept,MANUAL DIFFERENTIAL WITH PLATELET ESTIMATE,1257280
cdm_std,Procedures,0,*Unspecified,*Unspecified,MANUAL DIFFERENTIAL WITH PLATELET ESTIMATE,1257280
cdm_std,Procedures,0,*Unspecified,*Unspecified,MEASLES (RUBEOLA) IGG,392484
cdm_std,Procedures,0,No matching concept,No matching concept,MEASLES (RUBEOLA) IGG,392484
cdm_std,Procedures,0,No matching concept,No matching concept,MED ADMISS/OPD SCREEN,140964
cdm_std,Procedures,0,*Unspecified,*Unspecified,MED ADMISS/OPD SCREEN,140964
cdm_std,Procedures,0,*Unspecified,*Unspecified,"METHYLMALONIC ACID, QUANT",118768
cdm_std,Procedures,0,No matching concept,No matching concept,"METHYLMALONIC ACID, QUANT",118768
cdm_std,Procedures,0,*Unspecified,*Unspecified,"MICROALB/CREAT,URINE (RAND)",822844
cdm_std,Procedures,0,No matching concept,No matching concept,"MICROALB/CREAT,URINE (RAND)",822844
cdm_std,Procedures,0,*Unspecified,*Unspecified,MICROALBUMIN-URINE RANDOM,392180
cdm_std,Procedures,0,No matching concept,No matching concept,MICROALBUMIN-URINE RANDOM,392180
cdm_std,Procedures,0,*Unspecified,*Unspecified,MICROSCOPIC EXAM OF URINE,3428432
cdm_std,Procedures,0,No matching concept,No matching concept,MICROSCOPIC EXAM OF URINE,3428432
cdm_std,Procedures,0,No matching concept,No matching concept,MR ABDOMEN W/WO CONTRAST,261536
cdm_std,Procedures,0,*Unspecified,*Unspecified,MR ABDOMEN W/WO CONTRAST,261536
cdm_std,Procedures,0,*Unspecified,*Unspecified,MR BRAIN W/WO CONTRAST,392132
cdm_std,Procedures,0,No matching concept,No matching concept,MR BRAIN W/WO CONTRAST,392132
cdm_std,Procedures,0,No matching concept,No matching concept,MR BRAIN WO CONTRAST,425832
cdm_std,Procedures,0,*Unspecified,*Unspecified,MR BRAIN WO CONTRAST,425832
cdm_std,Procedures,0,*Unspecified,*Unspecified,MR SPINE CERVICAL WO CONTRAST,162568
cdm_std,Procedures,0,No matching concept,No matching concept,MR SPINE CERVICAL WO CONTRAST,162568
cdm_std,Procedures,0,No matching concept,No matching concept,MR SPINE LUMBAR WO CONTRAST,228944
cdm_std,Procedures,0,*Unspecified,*Unspecified,MR SPINE LUMBAR WO CONTRAST,228944
cdm_std,Procedures,0,*Unspecified,*Unspecified,MRA HEAD WO CONTRAST,128240
cdm_std,Procedures,0,No matching concept,No matching concept,MRA HEAD WO CONTRAST,128240
cdm_std,Procedures,0,No matching concept,No matching concept,MRSA CULTURE,163272
cdm_std,Procedures,0,*Unspecified,*Unspecified,MRSA CULTURE,163272
cdm_std,Procedures,0,*Unspecified,*Unspecified,MS ANESTHESIA NEURAXIAL BLOCK,118384
cdm_std,Procedures,0,No matching concept,No matching concept,MS ANESTHESIA NEURAXIAL BLOCK,118384
cdm_std,Procedures,0,No matching concept,No matching concept,"MUMPS AB, IGG",315876
cdm_std,Procedures,0,*Unspecified,*Unspecified,"MUMPS AB, IGG",315876
cdm_std,Procedures,0,*Unspecified,*Unspecified,MYOCARDIAL PERFUSION EXERCISE STRESS TEST,159896
cdm_std,Procedures,0,No matching concept,No matching concept,MYOCARDIAL PERFUSION EXERCISE STRESS TEST,159896
cdm_std,Procedures,0,No matching concept,No matching concept,MYOCARDIAL PERFUSION STRESS TEST (EXERCISE/PHARMACOLOGICAL),208312
cdm_std,Procedures,0,*Unspecified,*Unspecified,MYOCARDIAL PERFUSION STRESS TEST (EXERCISE/PHARMACOLOGICAL),208312
cdm_std,Procedures,0,*Unspecified,*Unspecified,NRBC,205040
cdm_std,Procedures,0,No matching concept,No matching concept,NRBC,205040
cdm_std,Procedures,0,*Unspecified,*Unspecified,NYC HOUSECALL,162408
cdm_std,Procedures,0,No matching concept,No matching concept,NYC HOUSECALL,162408
cdm_std,Procedures,0,No matching concept,No matching concept,OBTAIN HEIGHT AND WEIGHT,131000
cdm_std,Procedures,0,*Unspecified,*Unspecified,OBTAIN HEIGHT AND WEIGHT,131000
cdm_std,Procedures,0,*Unspecified,*Unspecified,OCT SPECTRALIS MACULA - OU - BOTH EYES,114140
cdm_std,Procedures,0,No matching concept,No matching concept,OCT SPECTRALIS MACULA - OU - BOTH EYES,114140
cdm_std,Procedures,0,No matching concept,No matching concept,OSMOLALITY-SERUM,278988
cdm_std,Procedures,0,*Unspecified,*Unspecified,OSMOLALITY-SERUM,278988
cdm_std,Procedures,0,No matching concept,No matching concept,OSMOLALITY-URINE,269360
cdm_std,Procedures,0,*Unspecified,*Unspecified,OSMOLALITY-URINE,269360
cdm_std,Procedures,0,No matching concept,No matching concept,OVA AND PARASITE-STOOL (CRYPTOSPORIDIA/GIARDIA DFA),139164
cdm_std,Procedures,0,*Unspecified,*Unspecified,OVA AND PARASITE-STOOL (CRYPTOSPORIDIA/GIARDIA DFA),139164
cdm_std,Procedures,0,*Unspecified,*Unspecified,PARATHYROID HORMONE INTACT IRMA,582144
cdm_std,Procedures,0,No matching concept,No matching concept,PARATHYROID HORMONE INTACT IRMA,582144
cdm_std,Procedures,0,No matching concept,No matching concept,PARTIAL THROMBOPLASTIN TIME,4299368
cdm_std,Procedures,0,*Unspecified,*Unspecified,PARTIAL THROMBOPLASTIN TIME,4299368
cdm_std,Procedures,0,*Unspecified,*Unspecified,PAT. MONITORING,413424
cdm_std,Procedures,0,No matching concept,No matching concept,PAT. MONITORING,413424
cdm_std,Procedures,0,No matching concept,No matching concept,PEANUT,129792
cdm_std,Procedures,0,*Unspecified,*Unspecified,PEANUT,129792
cdm_std,Procedures,0,*Unspecified,*Unspecified,PECAN NUT,117340
cdm_std,Procedures,0,No matching concept,No matching concept,PECAN NUT,117340
cdm_std,Procedures,0,*Unspecified,*Unspecified,"PET/CT FDG ONCOLOGIC, SKULL BASE TO MID THIGH",224156
cdm_std,Procedures,0,No matching concept,No matching concept,"PET/CT FDG ONCOLOGIC, SKULL BASE TO MID THIGH",224156
cdm_std,Procedures,0,No matching concept,No matching concept,PHENYTOIN-BLD,304968
cdm_std,Procedures,0,*Unspecified,*Unspecified,PHENYTOIN-BLD,304968
cdm_std,Procedures,0,*Unspecified,*Unspecified,PHOSPHORUS-BLOOD,9273320
cdm_std,Procedures,0,No matching concept,No matching concept,PHOSPHORUS-BLOOD,9273320
cdm_std,Procedures,0,No matching concept,No matching concept,PINE (PINON) NUT,102548
cdm_std,Procedures,0,*Unspecified,*Unspecified,PINE (PINON) NUT,102548
cdm_std,Procedures,0,*Unspecified,*Unspecified,PISTACHIO NUT,119244
cdm_std,Procedures,0,No matching concept,No matching concept,PISTACHIO NUT,119244
cdm_std,Procedures,0,No matching concept,No matching concept,PLASMA,138292
cdm_std,Procedures,0,*Unspecified,*Unspecified,PLASMA,138292
cdm_std,Procedures,0,*Unspecified,*Unspecified,PLATELET CONCENTRATE,234624
cdm_std,Procedures,0,No matching concept,No matching concept,PLATELET CONCENTRATE,234624
cdm_std,Procedures,0,No matching concept,No matching concept,"PLATELETS, SINGLE DONOR APHERESIS",211324
cdm_std,Procedures,0,*Unspecified,*Unspecified,"PLATELETS, SINGLE DONOR APHERESIS",211324
cdm_std,Procedures,0,*Unspecified,*Unspecified,POC A2 PANEL,239824
cdm_std,Procedures,0,No matching concept,No matching concept,POC A2 PANEL,239824
cdm_std,Procedures,0,No matching concept,No matching concept,POC V2 PANEL,284568
cdm_std,Procedures,0,*Unspecified,*Unspecified,POC V2 PANEL,284568
cdm_std,Procedures,0,*Unspecified,*Unspecified,POC WHOLE BLD GLU,5517916
cdm_std,Procedures,0,No matching concept,No matching concept,POC WHOLE BLD GLU,5517916
cdm_std,Procedures,0,No matching concept,No matching concept,POST-CATH TROPI/CKMBM,315392
cdm_std,Procedures,0,*Unspecified,*Unspecified,POST-CATH TROPI/CKMBM,315392
cdm_std,Procedures,0,*Unspecified,*Unspecified,POTASSIUM-ART,802408
cdm_std,Procedures,0,No matching concept,No matching concept,POTASSIUM-ART,802408
cdm_std,Procedures,0,No matching concept,No matching concept,POTASSIUM-BLD,132184
cdm_std,Procedures,0,*Unspecified,*Unspecified,POTASSIUM-BLD,132184
cdm_std,Procedures,0,*Unspecified,*Unspecified,POTASSIUM-PLASMA,522964
cdm_std,Procedures,0,No matching concept,No matching concept,POTASSIUM-PLASMA,522964
cdm_std,Procedures,0,No matching concept,No matching concept,POTASSIUM-SERUM,117568
cdm_std,Procedures,0,*Unspecified,*Unspecified,POTASSIUM-SERUM,117568
cdm_std,Procedures,0,*Unspecified,*Unspecified,"POTASSIUM-WB, VEN",214280
cdm_std,Procedures,0,No matching concept,No matching concept,"POTASSIUM-WB, VEN",214280
cdm_std,Procedures,0,*Unspecified,*Unspecified,"PR PNEUMOCOCCAL VACCINE, 23 VALENT, ADULT",180924
cdm_std,Procedures,0,No matching concept,No matching concept,"PR PNEUMOCOCCAL VACCINE, 23 VALENT, ADULT",180924
cdm_std,Procedures,0,*Unspecified,*Unspecified,PRE OP ADMISSION,125868
cdm_std,Procedures,0,No matching concept,No matching concept,PRE OP ADMISSION,125868
cdm_std,Procedures,0,*Unspecified,*Unspecified,PREALBUMIN,284380
cdm_std,Procedures,0,No matching concept,No matching concept,PREALBUMIN,284380
cdm_std,Procedures,0,*Unspecified,*Unspecified,PREGNANCY TEST-URINE (POCT),1419584
cdm_std,Procedures,0,No matching concept,No matching concept,PREGNANCY TEST-URINE (POCT),1419584
cdm_std,Procedures,0,No matching concept,No matching concept,"PREGNANCY, URINE, QUALITATIVE",382260
cdm_std,Procedures,0,*Unspecified,*Unspecified,"PREGNANCY, URINE, QUALITATIVE",382260
cdm_std,Procedures,0,*Unspecified,*Unspecified,PROCALCITONIN SERUM,144992
cdm_std,Procedures,0,No matching concept,No matching concept,PROCALCITONIN SERUM,144992
cdm_std,Procedures,0,*Unspecified,*Unspecified,PROFILE 9521,147192
cdm_std,Procedures,0,No matching concept,No matching concept,PROFILE 9521,147192
cdm_std,Procedures,0,No matching concept,No matching concept,PROGESTERONE,127648
cdm_std,Procedures,0,*Unspecified,*Unspecified,PROGESTERONE,127648
cdm_std,Procedures,0,*Unspecified,*Unspecified,PROGRAF (FK506) LEVEL,1280612
cdm_std,Procedures,0,No matching concept,No matching concept,PROGRAF (FK506) LEVEL,1280612
cdm_std,Procedures,0,No matching concept,No matching concept,PROLACTIN,312872
cdm_std,Procedures,0,*Unspecified,*Unspecified,PROLACTIN,312872
cdm_std,Procedures,0,*Unspecified,*Unspecified,"PROTEIN EP, SERUM",379436
cdm_std,Procedures,0,No matching concept,No matching concept,"PROTEIN EP, SERUM",379436
cdm_std,Procedures,0,No matching concept,No matching concept,"PROTEIN/CREA.RATIO,URINE",400168
cdm_std,Procedures,0,*Unspecified,*Unspecified,"PROTEIN/CREA.RATIO,URINE",400168
cdm_std,Procedures,0,*Unspecified,*Unspecified,PROTEIN-CSF,103156
cdm_std,Procedures,0,No matching concept,No matching concept,PROTEIN-CSF,103156
cdm_std,Procedures,0,No matching concept,No matching concept,"PROTEIN-TOTAL, BLOOD",799872
cdm_std,Procedures,0,*Unspecified,*Unspecified,"PROTEIN-TOTAL, BLOOD",799872
cdm_std,Procedures,0,*Unspecified,*Unspecified,PROTHROMBIN TIME/INR,8929240
cdm_std,Procedures,0,No matching concept,No matching concept,PROTHROMBIN TIME/INR,8929240
cdm_std,Procedures,0,No matching concept,No matching concept,PROTHROMBIN TIME-HOME CARE,194656
cdm_std,Procedures,0,*Unspecified,*Unspecified,PROTHROMBIN TIME-HOME CARE,194656
cdm_std,Procedures,0,*Unspecified,*Unspecified,PROTHROMBINE TIME/INR (POCT),545768
cdm_std,Procedures,0,No matching concept,No matching concept,PROTHROMBINE TIME/INR (POCT),545768
cdm_std,Procedures,0,No matching concept,No matching concept,PSA POST-PROSTATECTOMY,141456
cdm_std,Procedures,0,*Unspecified,*Unspecified,PSA POST-PROSTATECTOMY,141456
cdm_std,Procedures,0,*Unspecified,*Unspecified,PSA TOTAL,1134444
cdm_std,Procedures,0,No matching concept,No matching concept,PSA TOTAL,1134444
cdm_std,Procedures,0,No matching concept,No matching concept,"PSA TOTAL AND FREE, SERUM",242380
cdm_std,Procedures,0,*Unspecified,*Unspecified,"PSA TOTAL AND FREE, SERUM",242380
cdm_std,Procedures,0,*Unspecified,*Unspecified,PT PANEL,166980
cdm_std,Procedures,0,No matching concept,No matching concept,PT PANEL,166980
cdm_std,Procedures,0,No matching concept,No matching concept,PT/INR (POCT),662420
cdm_std,Procedures,0,*Unspecified,*Unspecified,PT/INR (POCT),662420
cdm_std,Procedures,0,*Unspecified,*Unspecified,PT/INR AND APTT,5787440
cdm_std,Procedures,0,No matching concept,No matching concept,PT/INR AND APTT,5787440
cdm_std,Procedures,0,No matching concept,No matching concept,PT-STAT LAB,1129356
cdm_std,Procedures,0,*Unspecified,*Unspecified,PT-STAT LAB,1129356
cdm_std,Procedures,0,*Unspecified,*Unspecified,PTT-STAT LAB,1130932
cdm_std,Procedures,0,No matching concept,No matching concept,PTT-STAT LAB,1130932
cdm_std,Procedures,0,No matching concept,No matching concept,PULSE OXIMETRY,122112
cdm_std,Procedures,0,*Unspecified,*Unspecified,PULSE OXIMETRY,122112
cdm_std,Procedures,0,*Unspecified,*Unspecified,PULSE OXIMETRY INTERPRETATION,204556
cdm_std,Procedures,0,No matching concept,No matching concept,PULSE OXIMETRY INTERPRETATION,204556
cdm_std,Procedures,0,No matching concept,No matching concept,QUANTIFERON/TB/ GOLD,235720
cdm_std,Procedures,0,*Unspecified,*Unspecified,QUANTIFERON/TB/ GOLD,235720
cdm_std,Procedures,0,*Unspecified,*Unspecified,QUANTIFERON-TB GOLD PLUS,317616
cdm_std,Procedures,0,No matching concept,No matching concept,QUANTIFERON-TB GOLD PLUS,317616
cdm_std,Procedures,0,*Unspecified,*Unspecified,RADIOLOGY INTERPRETATION,172856
cdm_std,Procedures,0,No matching concept,No matching concept,RADIOLOGY INTERPRETATION,172856
cdm_std,Procedures,0,*Unspecified,*Unspecified,RAPID FLU TEST (POCT),130116
cdm_std,Procedures,0,No matching concept,No matching concept,RAPID FLU TEST (POCT),130116
cdm_std,Procedures,0,*Unspecified,*Unspecified,RECTAL SURVEILLANCE MDR GNR,199576
cdm_std,Procedures,0,No matching concept,No matching concept,RECTAL SURVEILLANCE MDR GNR,199576
cdm_std,Procedures,0,No matching concept,No matching concept,RED BLOOD CELLS,335916
cdm_std,Procedures,0,*Unspecified,*Unspecified,RED BLOOD CELLS,335916
cdm_std,Procedures,0,*Unspecified,*Unspecified,"RED BLOOD CELLS, LEUKOREDUCED",857988
cdm_std,Procedures,0,No matching concept,No matching concept,"RED BLOOD CELLS, LEUKOREDUCED",857988
cdm_std,Procedures,0,No matching concept,No matching concept,"RED BLOOD CELLS, LEUKOREDUCED, IRRADIATED",161672
cdm_std,Procedures,0,*Unspecified,*Unspecified,"RED BLOOD CELLS, LEUKOREDUCED, IRRADIATED",161672
cdm_std,Procedures,0,*Unspecified,*Unspecified,RENAL FUNCTION PANEL,101408
cdm_std,Procedures,0,No matching concept,No matching concept,RENAL FUNCTION PANEL,101408
cdm_std,Procedures,0,*Unspecified,*Unspecified,RETICULOCYTE AUTO,744660
cdm_std,Procedures,0,No matching concept,No matching concept,RETICULOCYTE AUTO,744660
cdm_std,Procedures,0,No matching concept,No matching concept,RHEUMATOID FACTOR,387052
cdm_std,Procedures,0,*Unspecified,*Unspecified,RHEUMATOID FACTOR,387052
cdm_std,Procedures,0,*Unspecified,*Unspecified,"RUBELLA AB, IGG",556148
cdm_std,Procedures,0,No matching concept,No matching concept,"RUBELLA AB, IGG",556148
cdm_std,Procedures,0,No matching concept,No matching concept,RUTTENBERG CBC WITH PLT & DIFF,445932
cdm_std,Procedures,0,*Unspecified,*Unspecified,RUTTENBERG CBC WITH PLT & DIFF,445932
cdm_std,Procedures,0,*Unspecified,*Unspecified,RUTTENBERG RETIC,249464
cdm_std,Procedures,0,No matching concept,No matching concept,RUTTENBERG RETIC,249464
cdm_std,Procedures,0,No matching concept,No matching concept,SALINE LOCK IV,302660
cdm_std,Procedures,0,*Unspecified,*Unspecified,SALINE LOCK IV,302660
cdm_std,Procedures,0,*Unspecified,*Unspecified,"SARS COV 2, PCR",1723400
cdm_std,Procedures,0,No matching concept,No matching concept,"SARS COV 2, PCR",1723400
cdm_std,Procedures,0,No matching concept,No matching concept,SARS COV-2 PCR + INFLUENZA A/B AND RSV BY PCR,104508
cdm_std,Procedures,0,*Unspecified,*Unspecified,SARS COV-2 PCR + INFLUENZA A/B AND RSV BY PCR,104508
cdm_std,Procedures,0,*Unspecified,*Unspecified,"SARS-COV-2 ANTIBODY, IGG, LABCORP/ABBOTT",103840
cdm_std,Procedures,0,No matching concept,No matching concept,"SARS-COV-2 ANTIBODY, IGG, LABCORP/ABBOTT",103840
cdm_std,Procedures,0,No matching concept,No matching concept,SARSCOV2 VAC 30MCG/0.3ML IM,733620
cdm_std,Procedures,0,*Unspecified,*Unspecified,SARSCOV2 VAC 30MCG/0.3ML IM,733620
cdm_std,Procedures,0,*Unspecified,*Unspecified,SED RATE (ESR),2041388
cdm_std,Procedures,0,No matching concept,No matching concept,SED RATE (ESR),2041388
cdm_std,Procedures,0,No matching concept,No matching concept,"SKIN TEST, TUBERCULOSIS, INTRADERMAL",149892
cdm_std,Procedures,0,*Unspecified,*Unspecified,"SKIN TEST, TUBERCULOSIS, INTRADERMAL",149892
cdm_std,Procedures,0,No matching concept,No matching concept,SODIUM-ART,376220
